,Caption,Comments,Likes,URL
196,"‘Terpsichore’ | new work by @pichiavo in Charlotte, NC for @cltshout and @cltballet. #pichiavo #terpsichore #delightindancing #urbanmythology #greekmythology #mural #graffiti #charlotte #charlottenc #northcarolina #urbanart #publicart #streetart #cltstreetart #clt #charlottestreetart #charlotteshout",2.0,166.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/59805825_470994623442351_9203203415188577396_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Whuh0Vo-puEAX9SrYpd&ccb=7-4&oh=b61cfc4de34bbbba839992d2a9d534e1&oe=608B56B1&_nc_sid=30a2ef&ig_cache_key=MjA0OTUxODk5MTk2NjUzMjI3NA%3D%3D.2-ccb7-4
197,‘The Shape Of Days’ | new work by @pejac_art with the help of inmates inside El Dueso prison. #pejac #prison #hashmarks #tree #spain #cantabria #penitentiary #mural #art #streetart #urbanart #artecallejero #arteurbano #streetartspain #spainstreetart,0.0,126.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/60364143_145469906583032_1756143694798962785_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=iIrD-5StW18AX8kBtfQ&ccb=7-4&oh=7e4b06f7361b107fcd3ecb8e5430ace2&oe=608A47CC&_nc_sid=86f79a
198,‘Rise Above Maya Angelou’ | new work by @obeygiant in Los Angeles. Part of the #MayaAngelouMuralFestival produced by @brandedarts. #obeygiant #shepardfairey #losangeles #mayaangelou #mural #streetart #lastreetart #art #publicart,1.0,129.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/59571882_817270708655746_486967607350537568_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=BjZM_sjmkZQAX_2I8aE&ccb=7-4&oh=17e7e3f4c24af6dff43a2ccbe7a03cd7&oe=608BF060&_nc_sid=30a2ef&ig_cache_key=MjA0ODM0NDcyNTA1NzE3NjIyMA%3D%3D.2-ccb7-4
199,‘Ode to the police protecting us from SkyNet’ | new work by @guillermojbueno and @el_keller_ in Madrid. #guillermojbueno #elkeller #robot #robotuprising #thesingularity #skynet #mural #madrid #spain #españa #urbanart #art #publicart #streetart #streetartmadrid #madridstreetart #artecallejero #arteurbano,5.0,140.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/59767419_307514983513989_1328469712836618889_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=OxWwK3WbadQAX9Lt-oS&ccb=7-4&oh=2153180329982cd12e3e151a82d7c1e6&oe=608A86AD&_nc_sid=30a2ef&ig_cache_key=MjA0NzQ2OTc2NjM3NDEwMjM5NQ%3D%3D.2-ccb7-4
200,‘A Ostreira’ | new work by @mondevane for @vicc.2019. #mondevane #vigociudaddecolor #vicc2019 #vicc #mural #vigo #spain #españa #artecallejero #publicart #streetart #art #urbanart,0.0,110.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/60125259_2228173237270853_1491560531268271295_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=p1aCHnEP1pgAX_cP3J5&ccb=7-4&oh=adaff1fedbe55729e8708b3a10ed13b1&oe=60891D37&_nc_sid=30a2ef&ig_cache_key=MjA0Njc4MjQwMDc4MTE0MzM4Mw%3D%3D.2-ccb7-4
201,‘Telefòn’ | new work by @seth_globepainter in Miami. Support from @itsyomiami and @dirty.projects. #seth #sethglobepainter #littlehaiti #miami #miamistreetart #streetartmiami #publicart #mural #urbanart #streetart,1.0,162.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/58870398_311175193131432_418296483069451705_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=WUjzFUUxIcUAX8DYAKk&ccb=7-4&oh=9352b75ad4c3023393414767053fff0d&oe=6089F679&_nc_sid=30a2ef&ig_cache_key=MjA0NTQzMjc2NzExMDg3MDI5Mw%3D%3D.2-ccb7-4
202,New work by @banksy in Venice. 📸: @laposimeoni #banksy #refugee #savethechildren #castaway #flare #banksyart #stencilart #venice #venizia #italy #italia #venicebiennale #venicebiennale2019,3.0,158.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/60072400_321820721846509_1835554530085541630_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=J5tqAFN7EZUAX8QYbtt&ccb=7-4&oh=4ad932478c24638f1e046f84ffd1a0de&oe=6089D4D5&_nc_sid=86f79a
203,New work by @odeith in Lisbon. #odeith #anamorphic #rooster #lisbon #lisboa #portugal #streetartlisbon #streetartlisboa #lisboastreetart #lisbonstreetart #graffiti #mural #streetart #3d #3dart,4.0,225.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/59675728_360522058145900_4452745333815546651_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=LzKd6iignZEAX-J73dK&ccb=7-4&oh=5e5e9eadd99fcabddcb027af8b75fd81&oe=608869EA&_nc_sid=30a2ef&ig_cache_key=MjA0Mzc5NTI0MzAxNTc4OTA0Mw%3D%3D.2-ccb7-4
204,‘Bird In Hand’ | new mural by @cristianblanxer and @pierapapeltijera for the @gargarfestival. 📸: @alberto__montes #cristianblanxer #pierapapeltijera #pajaroenmano #birdinhand #penellas #cataluna #spain #españa #mural #publicart #art #urbanart #rooster #streetart #streetartspain #spainstreetart #artecallejero,1.0,108.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/59401129_349703079011353_2725026735327065243_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=chWX0y2jMZkAX8T6Mz0&ccb=7-4&oh=d62a5dbfb8da8cff3cd0a99c3e5f712b&oe=608B5C95&_nc_sid=30a2ef&ig_cache_key=MjA0MDgxMjU5NTYzNzEwODg4OA%3D%3D.2-ccb7-4
205,‘Soleil’ | new work by @inti.artist for @peinturefraichefestival. 📸: @streetlayers #inti #inti_cl #intiart #lyon #france #soleil #publicart #streetart #streetartlyon #lyonstreetart #mural #publicart #urbanart #art #artderue,1.0,143.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/58793428_134803610945026_2711277734795213884_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=eAcefcfF-2UAX9vZgEC&ccb=7-4&oh=567c2fcda952da9364b8ec660ae4a8b0&oe=608B342E&_nc_sid=30a2ef&ig_cache_key=MjAzOTM5NzM3MTE4OTA1OTc4NA%3D%3D.2-ccb7-4
206,‘Resonance’ | new work by @mr.super_a in Boston. #supera #mrsupera #rosekennedygreenway #boston #mural #art #publicart #urbanart #streetart #resonance #bostonstreetart,3.0,130.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/58410284_427616978052056_7610507756374671499_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=vUryLn5pN5UAX9GKokz&ccb=7-4&oh=91d3e2571549a62c97805dc1682676d0&oe=6088E30A&_nc_sid=30a2ef&ig_cache_key=MjAzODg1NDI1MTE5MTkyODI0NQ%3D%3D.2-ccb7-4
207,"‘Exquisite Waste Of Time’ | new work by @telmomiel in Aalborg, Denmark. #telmomiel #kirkgallery #aalborg #denmark #mural #art #urbanart #publicart #streetart #aalborgstreetart #streetartaalborg",2.0,97.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/57341340_136502407468717_2382095538719852123_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=XffLbJXbxkkAX_IL2Sx&ccb=7-4&oh=061b2622342eb1ee9b7491b7cd63d2ec&oe=6088FF38&_nc_sid=30a2ef&ig_cache_key=MjAzNDcwNTI1MDE2MzA3OTk5OA%3D%3D.2-ccb7-4
208,‘Freedom’ | work by @sshhozzy for @memorieurbane. 📸: @ariannabaronephotography #sshhozzy #freedom #memorieurbane #mural #anamorphic #urbanart #terracina #streetart #italy,1.0,127.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/57648972_536141610123722_5279553860704759605_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=nWEH76c2uKUAX-MVHeV&ccb=7-4&oh=dc1dba6766a0a47a492c99dc688ad61b&oe=608A3EC3&_nc_sid=30a2ef&ig_cache_key=MjAzMTQ4MTY0MzY0MzQyODQ4NA%3D%3D.2-ccb7-4
209,New work by @banksy in support of @extinctionrebellion. 📸: @ldn_calling_blog #banksy #extinctionrebellion #environmentalism #conservatism #streetart #stencilart #londonstreetart #streetartlondon #london #marblearch #banksyart,3.0,115.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/58409726_603923546789747_4915493722104783309_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=dmw909_VnB0AX9oVmM4&ccb=7-4&oh=b046f3cdab48bdc12f4921019f3f14c1&oe=608AC990&_nc_sid=30a2ef&ig_cache_key=MjAzMDkwOTI0NDM2NzQzODkyMA%3D%3D.2-ccb7-4
210,‘Sun-Daze’ | new work by @hownosm in Paris with @galerie_itinerrance. #hownosm #montanacans #galerieitinerrance #paris #13em #publicart #urbanart #art #streetart #streetartparis #parisstreetart #sundaze,4.0,98.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/57506449_2332184610153774_7678078911828036206_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=vpM6ucOjxQMAX9KR0Bz&ccb=7-4&oh=b8ab80cca557ad07b16fef53a22a7359&oe=608A6070&_nc_sid=30a2ef&ig_cache_key=MjAzMDcxMTEwODY4NDUyNjIyMg%3D%3D.2-ccb7-4
211,‘The Water Diviner’ | new work by @fintan_magee in Australia.#fintanmagee #thewaterdiviner #waterdiviner #drought #barraba #nsw #australia #publicart #mural #art #urbanart #streetart,1.0,108.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/57303647_369471310334922_6956484813804792459_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=PLKbf3OXNQ0AX9ca8HC&ccb=7-4&oh=765bfc385e4cdaa0e979ef440147fbb1&oe=608AF860&_nc_sid=30a2ef&ig_cache_key=MjAyODQ3OTE4Nzg0MTcyNjAwNQ%3D%3D.2-ccb7-4
212,‘Lost Ticket’ | new mural by @lonacpot for @thcrstlshp. 📸: @henrikhaven #lonac #lonacpot #thecrystalship #ostend #belgium #mural #publicart #art #streetart #streetartostend,0.0,67.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/57338940_413896936094295_9122221979690384973_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=UOHb19-Ia3wAX-9XSKW&ccb=7-4&oh=d842e169361f4a110d225223864709ce&oe=60896E2A&_nc_sid=30a2ef&ig_cache_key=MjAyNzQ2MjMwNDgxNjYwNjc4Mw%3D%3D.2-ccb7-4
213,New work by @smugone for @nuartaberdeen. 📸: @bktallman #smugone #nuartfestival #nuartaberdeen #aberdeen #scotland #mural #streetart #publicart #streetartaberdeen #aberdeenstreetart,0.0,92.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/56980895_138206287312474_2689510237515106687_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Pt6xX0dzpf8AX-8YJ7s&ccb=7-4&oh=21d693d69d48a8d671d2554a7cc4ea90&oe=608AF2C4&_nc_sid=30a2ef&ig_cache_key=MjAyNzQwOTMxNDY2NzU2OTcwNw%3D%3D.2-ccb7-4
214,New work by @royyaldog for @powwowguam. 📸: @1ill510 #royyaldog #royaldog #powwow #guam #powwowguam #powwowworldwide #mural #art #streetart,1.0,102.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/56405610_280821249521108_460495489548531819_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=mz8vJl1RS54AX-F9ZZr&ccb=7-4&oh=442f53d39709b0356e612b44fd30211c&oe=608BA1F9&_nc_sid=30a2ef&ig_cache_key=MjAyNzQwNzg0MjEyMzE4MTk3NQ%3D%3D.2-ccb7-4
215,Over and over. @pref_id #graffiti #streetart #overandover #prefid #typography #font,4.0,122.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/54513019_183195165993289_2744025452124737829_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=YUM64RqdEQMAX_XnIt9&ccb=7-4&oh=c5369b9c72b4ddb2c44a722377363f3c&oe=60896D1F&_nc_sid=30a2ef&ig_cache_key=MjAxODc3NTY1MDc2NDIyNTk3NA%3D%3D.2-ccb7-4
216,New work by @leonkeer at @chalk_festival. #leonkeer #chalkfestival #sarasotachalkfestival #sarasota #sarasotaflorida #sarasotafl #3d #3dstreetart #anamorphic #chalk #streetart #publicart #urbanart #art #chalkart #oxycontin #gummibears,3.0,144.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/56276143_579546919224234_7644348873031072877_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=tlAGDwBf030AX-g25y4&ccb=7-4&oh=d698601281fc4f8712c4b1ad8ae516e7&oe=6089EFBB&_nc_sid=30a2ef&ig_cache_key=MjAxNzA2Mzk5NTgxMDQwNDQ3Nw%3D%3D.2-ccb7-4
217,‘The Queen Bey’ by @rudy_willingham. #rudywillingham #beyonce #seattle #art #streetart #creative #queenbey,2.0,89.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/53882623_353571878609641_1590502694123433805_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wE743Slvc0EAX8eEKdg&ccb=7-4&oh=6024387d934c700f6cf84753a605f2ab&oe=60890EB3&_nc_sid=30a2ef&ig_cache_key=MjAxNDM5OTY4MjIxMzc0NDMzOA%3D%3D.2-ccb7-4
218,"Work by @davidzinn in Laguna Beach, California. #davidzinn #chalkart #anamorphic #sidewalkart #chalk #3D #streetart #publicart #urbanart #art #lagunabeach",1.0,189.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/54511755_424489481694101_6081992896796056918_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=QyviLLpaP6kAX9yz72-&ccb=7-4&oh=5971315e7495f6a4c982ada48726bf13&oe=6088FE3F&_nc_sid=30a2ef&ig_cache_key=MjAxMzI3ODU2MTk1OTUxOTQxNQ%3D%3D.2-ccb7-4
219,‘The Grand Pyramid’ | new pasteup masterpiece by @jr in Paris. #jr #louvre #louvrepyramid #pyramid #pasteup #illusion #tromploeil #paris #france #publicart #streetart #streetartparis #parisstreetart #art #urbanart,4.0,113.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/54237200_440878493122284_5070239825438122620_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=-EZPUGJRLi0AX9_T93P&ccb=7-4&oh=097b3119dceafb7a0d2e889e14ee63ea&oe=60892BC0&_nc_sid=86f79a
220,‘Strength Of Memory’ | new mural by @fintan_magee for @onoutahiti. #fintanmagee #strengthofmemory #onoutahiti #publicart #tahiti #mural #art #streetart #urbanart,0.0,93.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/53923601_634635730329208_7725871151943813514_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=T8oS4gBLvx8AX_7u6vJ&ccb=7-4&oh=9db2536c1463917448f8836c2258dcdd&oe=6089898F&_nc_sid=30a2ef&ig_cache_key=MjAwODM2NzkyMjAwNjg1Mjg1Mw%3D%3D.2-ccb7-4
221,New work by @fanakapan for @urbannationberlin. 📸: @nikakramer. #fanakapan #snoopy #urbannation #urbannationberlin #berlin #mural #urbanart #art #streetart #berlinstreetart #streetartberlin #germany,4.0,156.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/53275069_122523528908149_1103690407984959789_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ZjcDhAtE-x0AX-Im20c&ccb=7-4&oh=b2d1ede715cdd6f63016ac2d923f5a54&oe=608A98D3&_nc_sid=30a2ef&ig_cache_key=MjAwNzcwNTUzMjMxMTUwNDc3MA%3D%3D.2-ccb7-4
222,“Hijo Del Sol” | New work by @inti_cl for @killartfest. #inti #inticl #barranquilla #colombia #killartfest #streetart #mural #art #publicart #urbanart,1.0,57.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/54513968_623828151377178_9026394398841720928_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=QmFarpg5AC0AX-ChPsw&ccb=7-4&oh=fcfbb3f6e942de4dc9bcaf291cc57cdb&oe=608AD9CB&_nc_sid=30a2ef&ig_cache_key=MjAwNzUwMDM2NjU4OTA5MjI4OA%3D%3D.2-ccb7-4
223,"New work by @martinwhatson in Norway. Support from @visitlillehammer, @visitnorway and the @nuartfestival #martinwhatson #visitlillehammer #visitnorway #vinstra #norway #art #mural #publicart #streetart #streetartnorway",0.0,116.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/54512376_428616921045283_7507408785132598105_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=tMOBXPKlj54AX8KsPhr&ccb=7-4&oh=9b87850005675d8efd314c0c67648c95&oe=608A27A6&_nc_sid=30a2ef&ig_cache_key=MjAwNDU0NDY1ODc4ODcwMDUxMw%3D%3D.2-ccb7-4
224,"New work by @royyaldog in Ashqelon, Israel. Support from @artists4israel. #royyaldog #royaldog #artists4israel #mural #ashqelon #ashkelon #art #urbanart #streetart #publicart #streetartisrael #israelstreetart #israel",0.0,92.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/52744868_276119346642758_1846580516348448281_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Hr16QnVRta4AX9cZVov&ccb=7-4&oh=b56fa762159dfc408f309aac8942692f&oe=608994FE&_nc_sid=30a2ef&ig_cache_key=MjAwMzg3MTk1NDA5MTYzOTk1Mw%3D%3D.2-ccb7-4
225,‘David versus Goliath’ by @seth_globepainter. #surveillancestate #authoritarian #china #shanghai #sethglobepainter #mural #streetart #shanghaistreetart #shanghaistreetart #urbanart #art #chinastreetart #streetartchina,1.0,71.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/53492063_606279079798344_4251641912682488058_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Ex5ARdK6P-oAX_ANwyG&ccb=7-4&oh=6b2f1b556e1ca71c78952d6f46807855&oe=608B44D5&_nc_sid=30a2ef&ig_cache_key=MjAwMjQ2Mjk1OTU3NzYwODQwMg%3D%3D.2-ccb7-4
226,New mural by @mr_aryz for @tennozartfes. #aryz #shinagawa #tokyo #japan #tennoz #mural #art #publicart #streetart #streetarttokyo #tokyostreetart #tennozartfestival,4.0,93.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/54277365_2158550541121736_6873158200620970498_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=9iGWWT_Z-G8AX96cEfe&ccb=7-4&oh=892ecbc1a26dbafc081e4306e5272683&oe=608832AD&_nc_sid=30a2ef&ig_cache_key=MjAwMjQ2MDI5MjgxMzk0NzY2Nw%3D%3D.2-ccb7-4
227,Work by @oakoak_street_art in France. #oakoak #stopglobalwarming #liévin #france #polarbear #globalwarming #climatecrisis #climatechange #greennewdeal #streetart #streetartfrance,3.0,147.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/52952788_472996779902556_2820494201202162054_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=UuRWVekSzaAAX8vikdI&ccb=7-4&oh=55ba0f4ca5458922ccb1afc56d77e9af&oe=608A58CE&_nc_sid=30a2ef&ig_cache_key=MTk5Mzk3Mzg5MTM4Njc0NzMxNA%3D%3D.2-ccb7-4
228,New work by @akajimmyc in Melbourne. #jamescochran #akajimmyc #jimmyc #spheres #melbourne #eastbrunswick #australia #mural #art #streetart #publicart #urbanart #melbournestreetart #streetartmelbourne,5.0,103.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/52011637_246314772915721_7597113088808324720_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=gBJreAeIV3QAX_a761-&ccb=7-4&oh=e05282225ee78a65620d4914d2774ab6&oe=608BC459&_nc_sid=30a2ef&ig_cache_key=MTk4NTQ0NTk4MzEwMTc3OTc2NQ%3D%3D.2-ccb7-4
229,"‘Fragile’ | new work by @dulk1 for @artifyjaco. A portrait of an abused toucan named ‘Grecia’ that was found in Costa Rica three years ago after an attack that destroyed most of her upper beak. The toucan underwent surgery, receiving the first ever 3D printed prosthetic beak. #dulk1 #artifyjaco #grecia #toucan #3dprinting #truestory #mural #streetart #publicart #art #jaco #costarica",6.0,79.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/51441857_288309788530664_4445780225949714969_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=T0THtqnSWgQAX8d5quw&ccb=7-4&oh=07f27b8e14979675581e20f84a34e2ae&oe=608A52D1&_nc_sid=86f79a
230,New collab by @squid.licker and @negiyakisoba for #PowWowHawaii. #laurenys #oneq #negiyakisoba #honolulu #hawaii #publicart #powwowworldwide #art #mural #streetart #honolulustreetart #hawaiistreetart,1.0,94.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/51007582_1020349721484327_3295244677299632724_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Arqnrek-OB8AX-NpHrS&ccb=7-4&oh=a67ef5232ae0ec97962959d7577215b8&oe=608B0383&_nc_sid=30a2ef&ig_cache_key=MTk4MzYzMDUwMjg1ODUzMzAzNg%3D%3D.2-ccb7-4
231,’Enjoy The Golden Future’ | new work by @obeygiant for #PowWowHawaii. 📸: @jonathanfurlong #shepardfairey #obey #kakaako #honolulu #hawaii #powwowworldwide #mural #streetart #publicart #art #urbanart,3.0,83.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/51021015_2472427773020874_6651905869736459746_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=vqhVpjMtn1IAX_uWvU5&ccb=7-4&oh=10588ba958e4c1257f88997c3fdf460d&oe=6088617A&_nc_sid=30a2ef&ig_cache_key=MTk4MzE4NTkwODY5Nzk2MDMxNA%3D%3D.2-ccb7-4
232,‘Javistha’ by @sonnysundancer. #sonnysundancer #peregrinefalcon #falcon #johannesburg #southafrica #mural #streetart #publicart #art #streetartjohannesburg,1.0,65.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/50601803_666142270468887_1492746627711802636_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=umjhmqo0hCwAX_aYxQF&ccb=7-4&oh=3d4c93e3203c2cba7d7397296519e4c4&oe=608B40E1&_nc_sid=30a2ef&ig_cache_key=MTk3Nzc5NTE2NDI2NTEzMDMxOQ%3D%3D.2-ccb7-4
233,‘Safe Haven’ by @gaiastreetart and @eshaw_art. Facilitated by @wonderoot. #gaia #ernestshaw #mural #streetart #atlantastreetart #atlanta #publicart,0.0,51.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/50746292_328559461103901_8032928875798428754_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=iF353YMbrSQAX_J9hSH&ccb=7-4&oh=8715abb88513d2d8c68469abafc90fd9&oe=608995E4&_nc_sid=30a2ef&ig_cache_key=MTk3NTgxOTE1NTU1OTE1ODc1MQ%3D%3D.2-ccb7-4
234,New work by @odeith. #odeith #trustnoone #3d #graffiti #streetart #art #lisbon #portugal #lisbonstreetart #lisboastreetart #streetartlisboa #streetartlisbon #portugalstreetart #streetartportugal #lisboa #urbanart,4.0,113.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/50545407_113991556365482_4939714271334192654_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=cypJeu1gm_cAX_8Cmu_&ccb=7-4&oh=9409bfbf1e6d1dcac9bafb52d8433367&oe=608A1A42&_nc_sid=30a2ef&ig_cache_key=MTk3Mjc4MDY3MTk5NDg2ODcxNw%3D%3D.2-ccb7-4
235,Work by @ihatestencils in Los Angeles. #streetarttours #iheart #losangeles #streetart #lastreetart #stencil,1.0,94.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/50342236_986433494900458_2407126435886145089_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ICARW8zOlF0AX_WKylX&ccb=7-4&oh=239cb3fb4725f816c3dbf3f7875ca6d2&oe=60894FBB&_nc_sid=30a2ef&ig_cache_key=MTk2Nzk3ODkzMzc2NDgxODk1MQ%3D%3D.2-ccb7-4
236,"‘A Sicilian Mother’ | new from @guidovanhelten in Ragusa, Italy. A commission for @avisnazionale facilitated by @festiwall_rg. #guidovanhelten #charity #blooddonation #refugee #migrants #mural #urbanart #wallart #streetart #ragusa #italy",3.0,59.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/49997308_542977202854721_3659110574460382405_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=E1dM6kHcwZEAX8t3ZGl&ccb=7-4&oh=90c59b96f5bcffc963d3c91dc1a28aeb&oe=608A08AA&_nc_sid=30a2ef&ig_cache_key=MTk2NDMyNTczMjgyMjAxMTY5NQ%3D%3D.2-ccb7-4
237,‘Future’ | new mural by @_millo_ in Mumbai for @startindia. Photo: @jaruskr #millo #startindia #mumbai #india #dharavi #mural #future #streetart #streetartmumbai #mumbaistreetart #streetartindia #indiastreetart #publicart #indiaart #art,1.0,78.0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/49612912_278872609459397_6222705891892017763_n.jpg?tp=1&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=a-lZLzJRx64AX_4nr-_&ccb=7-4&oh=327cccb446d802895316779508fe580f&oe=6089732A&_nc_sid=30a2ef&ig_cache_key=MTk2MjgyMjA3NzMyOTI1NjA0NA%3D%3D.2-ccb7-4
